areaCode,areaName,areaType,date,cumPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,newCasesBySpecimenDate,newAdmissions,covidOccupiedMVBeds,newDeaths28DaysByDeathDate,newVirusTestsBySpecimenDate,newFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,newCasesBySpecimenDate,true_positive_rate
E92000001,England,nation,14/03/2022,43543561,40856522,56.9,79517,1651,239,155,834150,70930,8587,79517,0.09532698
E92000001,England,nation,13/03/2022,43539841,40845001,56.9,60265,1591,215,126,638720,53982,6283,60265,0.094352768
E92000001,England,nation,12/03/2022,43537136,40835358,56.8,49154,1368,216,126,564163,44258,4896,49154,0.087127302
E92000001,England,nation,11/03/2022,43531097,40816647,56.8,52270,1412,221,119,697121,47064,5206,52270,0.07497981
E92000001,England,nation,10/03/2022,43526588,40803509,56.8,54299,1414,221,128,747911,48775,5524,54299,0.072600884
E92000001,England,nation,09/03/2022,43522183,40789946,56.7,55490,1521,235,123,758375,49875,5615,55490,0.073169606
E92000001,England,nation,08/03/2022,43517561,40777225,56.7,52340,1389,242,128,731952,47055,5285,52340,0.071507421
E92000001,England,nation,07/03/2022,43513361,40765186,56.7,50983,1278,239,117,758184,45549,5434,50983,0.067243571
E92000001,England,nation,06/03/2022,43509574,40754125,56.7,35913,1260,234,106,561340,32401,3512,35913,0.063977269
E92000001,England,nation,05/03/2022,43507076,40745950,56.7,28504,1050,231,107,501585,25907,2597,28504,0.056827856
E92000001,England,nation,04/03/2022,43501246,40728900,56.6,30605,1044,232,108,629544,27716,2889,30605,0.048614553
E92000001,England,nation,03/03/2022,43495915,40714561,56.6,31533,1226,234,140,680029,28490,3043,31533,0.046370081
E92000001,England,nation,02/03/2022,43490824,40700453,56.6,33360,1184,249,128,723244,30085,3275,33360,0.046125512
E92000001,England,nation,01/03/2022,43485859,40687837,56.5,31857,1111,245,111,689927,28981,2876,31857,0.04617445
E92000001,England,nation,28/02/2022,43480885,40674689,56.5,31858,1145,254,119,756603,28808,3050,31858,0.042106627
E92000001,England,nation,27/02/2022,43476100,40661802,56.5,22165,949,239,107,576496,20134,2031,22165,0.038447795
E92000001,England,nation,26/02/2022,43473006,40652971,56.5,17601,888,226,116,499374,16124,1477,17601,0.035246128
E92000001,England,nation,25/02/2022,43466125,40635156,56.4,19532,841,246,122,631723,17766,1766,19532,0.030918615
E92000001,England,nation,24/02/2022,43460103,40621093,56.4,21883,984,262,137,707838,19801,2082,21883,0.030915266
E92000001,England,nation,23/02/2022,43454111,40607694,56.3,26008,976,278,121,785428,23618,2390,26008,0.033113156
E92000001,England,nation,22/02/2022,43447514,40592507,56.3,28019,976,284,120,770649,25330,2689,28019,0.036357667
E92000001,England,nation,21/02/2022,43441365,40577424,56.3,33031,1030,292,124,883470,29911,3120,33031,0.0373878
E92000001,England,nation,20/02/2022,43435886,40564656,56.2,28409,971,304,145,765324,25902,2507,28409,0.037120226
E92000001,England,nation,19/02/2022,43432534,40556330,56.2,26431,834,296,137,626253,24158,2273,26431,0.042204987
E92000001,England,nation,18/02/2022,43425023,40538497,56.2,24922,900,303,131,729968,22665,2257,24922,0.034141223
E92000001,England,nation,17/02/2022,43420066,40527041,56.1,34168,971,303,144,929552,30958,3210,34168,0.036757492
E92000001,England,nation,16/02/2022,43412332,40507922,56.1,39443,1120,326,150,1013765,35726,3717,39443,0.038907439
E92000001,England,nation,15/02/2022,43404822,40489047,56.1,40144,1144,323,149,937418,36338,3806,40144,0.042824012
E92000001,England,nation,14/02/2022,43397225,40471363,56,42491,1132,355,169,986163,38431,4060,42491,0.043087198
E92000001,England,nation,13/02/2022,43390905,40456183,56,32326,1029,348,156,829121,29342,2984,32326,0.038988278
E92000001,England,nation,12/02/2022,43386538,40445549,56,29141,989,360,149,780077,26640,2501,29141,0.037356569
E92000001,England,nation,11/02/2022,43375962,40421999,55.9,34942,996,372,149,998784,31724,3218,34942,0.034984541
E92000001,England,nation,10/02/2022,43366808,40397869,55.8,41331,1167,384,165,1121740,37253,4078,41331,0.036845437
E92000001,England,nation,09/02/2022,43357884,40374401,55.8,51015,1220,384,160,1287157,45962,5053,51015,0.03963386
E92000001,England,nation,08/02/2022,43348712,40351814,55.8,55437,1266,385,166,1192595,49986,5451,55437,0.046484347
E92000001,England,nation,07/02/2022,43340036,40329633,55.7,62672,1234,395,157,1278762,56298,6374,62672,0.049009902
E92000001,England,nation,06/02/2022,43332062,40308695,55.7,50143,1211,391,193,1101858,45153,4990,50143,0.045507679
E92000001,England,nation,05/02/2022,43327043,40295580,55.7,43233,1077,409,195,930895,39305,3928,43233,0.046442402
E92000001,England,nation,04/02/2022,43316604,40270070,55.6,52556,1186,425,179,1141809,47717,4839,52556,0.046028714
E92000001,England,nation,03/02/2022,43307177,40246876,55.5,64031,1292,429,206,1291217,57738,6293,64031,0.049589651
E92000001,England,nation,02/02/2022,43296727,40222359,55.5,73907,1451,432,228,1424684,66617,7290,73907,0.051876065
E92000001,England,nation,01/02/2022,43286581,40198655,55.4,78512,1537,449,228,1276796,70498,8014,78512,0.061491421
E92000001,England,nation,31/01/2022,43276035,40174782,55.4,88500,1451,449,230,1389301,79481,9019,88500,0.063701099
E92000001,England,nation,30/01/2022,43265820,40153993,55.3,74976,1285,457,217,1219469,67584,7392,74976,0.061482498
E92000001,England,nation,29/01/2022,43256381,40131461,55.3,63018,1325,458,239,1025350,57273,5745,63018,0.061459989
E92000001,England,nation,28/01/2022,43240595,40096666,55.2,71682,1342,467,226,1234692,64864,6818,71682,0.058056584
E92000001,England,nation,27/01/2022,43226042,40066427,55.1,82727,1503,481,262,1366257,74669,8058,82727,0.060550101
E92000001,England,nation,26/01/2022,43212181,40039909,55.1,93211,1689,493,239,1533346,83994,9217,93211,0.06078928
E92000001,England,nation,25/01/2022,43199307,40012936,55,96954,1681,501,214,1356977,87344,9610,96954,0.071448521
E92000001,England,nation,24/01/2022,43187326,39988971,54.9,109233,1593,521,251,1487243,98278,10955,109233,0.073446639
E92000001,England,nation,23/01/2022,43176198,39964433,54.8,88557,1535,524,224,1310489,80098,8459,88557,0.067575539
E92000001,England,nation,22/01/2022,43166442,39940444,54.8,70483,1277,545,260,1103871,64190,6293,70483,0.063850758
E92000001,England,nation,21/01/2022,43148589,39901317,54.7,79172,1453,552,269,1299577,71810,7362,79172,0.060921361
E92000001,England,nation,20/01/2022,43133070,39872432,54.6,86953,1698,573,228,1433518,78896,8057,86953,0.060657069
E92000001,England,nation,19/01/2022,43118328,39845289,54.5,97334,1778,586,243,1615956,88152,9182,97334,0.060233076
E92000001,England,nation,18/01/2022,43103577,39819929,54.4,103308,1794,614,255,1402211,93489,9819,103308,0.073675075
E92000001,England,nation,17/01/2022,43088380,39795549,54.3,114776,1808,623,260,1522986,103816,10960,114776,0.075362479
E92000001,England,nation,16/01/2022,43074930,39773839,54.2,85596,1768,619,251,1363510,77692,7904,85596,0.062776217
E92000001,England,nation,15/01/2022,43060392,39750293,54.1,67820,1604,608,258,1141093,62053,5767,67820,0.059434244
E92000001,England,nation,14/01/2022,43035545,39711310,54,75174,1692,637,253,1319620,68447,6727,75174,0.056966399
E92000001,England,nation,13/01/2022,43018339,39686834,53.8,84132,1916,666,235,1482206,76293,7839,84132,0.056761341
E92000001,England,nation,12/01/2022,43001660,39660310,53.7,90002,1955,672,227,1661753,81440,8562,90002,0.054160877
E92000001,England,nation,11/01/2022,42985334,39634796,53.5,100978,2127,686,248,1512988,91495,9483,100978,0.06674078
E92000001,England,nation,10/01/2022,42970019,39612500,53.3,116341,2180,707,248,1780116,105280,11061,116341,0.065355853
E92000001,England,nation,09/01/2022,42955971,39591677,53.1,83079,1975,704,235,1707306,75304,7775,83079,0.048660873
E92000001,England,nation,08/01/2022,42937109,39566143,52.9,81218,1862,708,222,1403676,73716,7502,81218,0.057860931
E92000001,England,nation,07/01/2022,42908716,39524541,52.5,105081,1772,728,230,1709479,94766,10315,105081,0.061469606
E92000001,England,nation,06/01/2022,42889511,39497592,52.2,150786,2043,762,224,1970368,134876,15910,150786,0.076526821
E92000001,England,nation,05/01/2022,42869012,39471552,51.9,183794,2139,769,196,2350395,164541,19253,183794,0.078197069
E92000001,England,nation,04/01/2022,42847264,39441941,51.5,234873,2101,797,181,2341107,210589,24284,234873,0.100325615
E92000001,England,nation,03/01/2022,42825833,39409185,51.2,193612,2219,777,160,1750165,173522,20090,193612,0.110624998
E92000001,England,nation,02/01/2022,42809274,39387319,51,148606,1881,769,155,1443105,133956,14650,148606,0.102976568
E92000001,England,nation,01/01/2022,42798125,39371775,50.8,99297,1819,765,164,1210196,90299,8998,99297,0.082050346
E92000001,England,nation,31/12/2021,42796175,39369274,50.8,152884,1781,789,149,1834420,138925,13959,152884,0.083341874
E92000001,England,nation,30/12/2021,42783367,39351430,50.6,192822,2114,782,177,1586313,175034,17788,192822,0.121553565
E92000001,England,nation,29/12/2021,42753450,39312857,50,224026,2370,771,104,1614532,204426,19600,224026,0.138755999
E92000001,England,nation,28/12/2021,42722840,39274080,49.4,170580,2082,758,145,1506249,155661,14919,170580,0.113248208
E92000001,England,nation,27/12/2021,42701121,39248156,48.9,155564,1751,776,128,1423442,142560,13004,155564,0.109287207
E92000001,England,nation,26/12/2021,42685074,39229775,48.6,98906,1374,758,108,1392827,91192,7714,98906,0.071010973
E92000001,England,nation,25/12/2021,42683425,39227948,48.5,59912,1281,745,95,1264351,55562,4350,59912,0.047385576
E92000001,England,nation,24/12/2021,42682925,39227480,48.5,117562,1020,742,114,1756287,108028,9534,117562,0.066937807
E92000001,England,nation,23/12/2021,42673776,39215823,48.3,137022,1252,747,123,1744488,125446,11576,137022,0.078545682
E92000001,England,nation,22/12/2021,42645636,39179442,47.5,138142,1246,745,115,1796988,126489,11653,138142,0.076874192
E92000001,England,nation,21/12/2021,42611830,39134697,46.3,129598,1098,757,89,1616048,119020,10578,129598,0.0801944
E92000001,England,nation,20/12/2021,42579112,39088764,44.9,117577,1061,768,101,1669348,108417,9160,117577,0.070432888
E92000001,England,nation,19/12/2021,42546627,39046401,43.6,78493,926,767,92,1543042,72709,5784,78493,0.050868998
E92000001,England,nation,18/12/2021,42516268,39010506,42.2,78930,735,767,92,1534196,73210,5720,78930,0.051447142
E92000001,England,nation,17/12/2021,42481338,38969351,40.7,84949,743,789,114,1744579,78631,6318,84949,0.048693123
E92000001,England,nation,16/12/2021,42453340,38933130,39.4,93798,777,783,91,1739091,86924,6874,93798,0.053935073
E92000001,England,nation,15/12/2021,42425164,38896300,38,99651,805,786,95,1744815,92591,7060,99651,0.057112645
E92000001,England,nation,14/12/2021,42401152,38862683,36.8,90715,815,795,110,1423412,84771,5944,90715,0.06373067
E92000001,England,nation,13/12/2021,42379351,38831830,35.8,76508,794,795,92,1488110,72510,3998,76508,0.051412866
E92000001,England,nation,12/12/2021,42361049,38806722,35.1,46366,772,788,106,1340920,44506,1860,46366,0.034577753
E92000001,England,nation,11/12/2021,42342498,38781308,34.4,41940,696,785,79,1044882,40517,1423,41940,0.040138504
E92000001,England,nation,10/12/2021,42320456,38745758,33.5,45017,707,793,95,1270331,43538,1479,45017,0.035437221
E92000001,England,nation,09/12/2021,42301726,38716490,32.9,48816,799,792,103,1386187,47247,1569,48816,0.035216028
E92000001,England,nation,08/12/2021,42282704,38685935,32.2,50057,754,778,98,1375422,48589,1468,50057,0.036393921
E92000001,England,nation,07/12/2021,42266440,38659792,31.6,48140,799,779,95,1167137,46898,1242,48140,0.041246229
E92000001,England,nation,06/12/2021,42250473,38636358,31,51121,736,793,111,1277085,49977,1144,51121,0.040029442
E92000001,England,nation,05/12/2021,42235636,38614778,30.6,35037,728,770,92,1223619,34455,582,35037,0.028633913
E92000001,England,nation,04/12/2021,42221054,38592896,30.2,33378,635,775,119,959030,32835,543,33378,0.034803916
E92000001,England,nation,03/12/2021,42197308,38555980,29.4,39222,624,783,114,1156605,38624,598,39222,0.033911318
E92000001,England,nation,02/12/2021,42178515,38528027,28.8,43046,719,774,85,1240390,42394,652,43046,0.034703601
E92000001,England,nation,01/12/2021,42159408,38499752,28.2,47262,698,773,104,1320415,46561,701,47262,0.035793292
E92000001,England,nation,30/11/2021,42139838,38469510,27.6,47631,699,806,88,1142677,46945,686,47631,0.041683695
E92000001,England,nation,29/11/2021,42119127,38441023,27,47939,669,793,107,1175601,47191,748,47939,0.040778291
E92000001,England,nation,28/11/2021,42101726,38416959,26.6,33856,607,793,93,1109439,33399,457,33856,0.030516324
E92000001,England,nation,27/11/2021,42087417,38392985,26.2,28456,609,787,88,810737,28077,379,28456,0.035098929
E92000001,England,nation,26/11/2021,42066936,38358715,25.4,33665,620,796,107,946818,33212,453,33665,0.035555936
E92000001,England,nation,25/11/2021,42048547,38334708,24.9,37142,650,790,110,1099561,36587,555,37142,0.033778935
E92000001,England,nation,24/11/2021,42028279,38312332,24.3,39880,752,783,98,1187050,39314,566,39880,0.033595889
E92000001,England,nation,23/11/2021,42008605,38291220,23.7,41015,659,780,121,1004519,40483,532,41015,0.040830487
E92000001,England,nation,22/11/2021,41988713,38271831,23.2,42869,602,785,94,1123549,42310,559,42869,0.038154989
E92000001,England,nation,21/11/2021,41970349,38256356,22.8,31763,648,776,90,1082375,31360,403,31763,0.029345652
E92000001,England,nation,20/11/2021,41958016,38244593,22.4,29868,611,764,100,803120,29498,370,29868,0.037189959
E92000001,England,nation,19/11/2021,41935923,38221201,21.7,33186,637,769,105,926852,32774,412,33186,0.035805069
E92000001,England,nation,18/11/2021,41912625,38202260,21.1,37098,697,779,113,1044148,36606,492,37098,0.035529446
E92000001,England,nation,17/11/2021,41888499,38184806,20.6,38256,727,792,99,1136625,37770,486,38256,0.033657539
E92000001,England,nation,16/11/2021,41861734,38165916,20,38655,713,796,130,910254,38111,544,38655,0.042466169
E92000001,England,nation,15/11/2021,41836337,38149356,19.5,42478,695,821,137,1064706,41892,586,42478,0.03989646
E92000001,England,nation,14/11/2021,41808745,38134110,19.1,29597,678,841,106,1003240,29239,358,29597,0.029501415
E92000001,England,nation,13/11/2021,41792979,38122226,18.8,27356,655,830,110,740836,27040,316,27356,0.036925851
E92000001,England,nation,12/11/2021,41764770,38098262,18.1,31339,729,838,119,897154,30920,419,31339,0.034931573
E92000001,England,nation,11/11/2021,41733014,38079271,17.5,33700,797,842,123,1030506,33234,466,33700,0.032702381
E92000001,England,nation,10/11/2021,41699715,38059508,17,35390,821,846,119,1099467,34911,479,35390,0.032188324
E92000001,England,nation,09/11/2021,41666498,38039035,16.4,34679,808,865,126,920923,34204,475,34679,0.037656786
E92000001,England,nation,08/11/2021,41629544,38021171,16,36140,850,869,127,1059583,35609,531,36140,0.034107757
E92000001,England,nation,07/11/2021,41596342,38003992,15.6,25447,739,846,135,952161,25107,340,25447,0.026725522
E92000001,England,nation,06/11/2021,41576883,37992380,15.3,22581,688,856,140,716399,22280,301,22581,0.031520145
E92000001,England,nation,05/11/2021,41546520,37968264,14.6,24405,686,860,128,881765,24039,366,24405,0.027677442
E92000001,England,nation,04/11/2021,41506877,37949312,14.1,27378,717,867,121,999938,27032,346,27378,0.027379698
E92000001,England,nation,03/11/2021,41464043,37932413,13.6,29396,807,854,129,1086887,29014,382,29396,0.02704605
E92000001,England,nation,02/11/2021,41420500,37914572,13.1,31328,891,859,128,973279,30911,417,31328,0.032188098
E92000001,England,nation,01/11/2021,41377643,37897938,12.7,37663,899,859,137,1107864,37115,548,37663,0.03399605
E92000001,England,nation,31/10/2021,41338891,37882294,12.4,29564,860,815,155,1085897,29166,398,29564,0.027225418
E92000001,England,nation,30/10/2021,41317663,37870209,12.1,28243,741,812,133,775717,27952,291,28243,0.036408897
E92000001,England,nation,29/10/2021,41288139,37846953,11.5,33995,840,809,130,924153,33562,433,33995,0.036785035
E92000001,England,nation,28/10/2021,41255238,37827744,11.1,35077,888,794,154,951014,34647,430,35077,0.036883789
E92000001,England,nation,27/10/2021,41218668,37808256,10.7,36524,955,799,134,1013149,36100,424,36524,0.036049979
E92000001,England,nation,26/10/2021,41182439,37788144,10.3,35276,911,803,132,939811,34861,415,35276,0.037535207
E92000001,England,nation,25/10/2021,41151729,37769167,9.9,39957,865,776,115,985556,39459,498,39957,0.040542597
E92000001,England,nation,24/10/2021,41125654,37751362,9.6,30092,829,745,119,928335,29748,344,30092,0.032415023
E92000001,England,nation,23/10/2021,41111302,37737051,9.4,29747,756,728,133,812875,29419,328,29747,0.036594802
E92000001,England,nation,22/10/2021,41087899,37707567,8.8,34507,760,746,105,1018619,34088,419,34507,0.033876258
E92000001,England,nation,21/10/2021,41047844,37685179,8.3,38580,799,750,113,1118178,38112,468,38580,0.034502557
E92000001,England,nation,20/10/2021,41003573,37663675,7.9,43963,903,746,120,1256902,43482,481,43963,0.03497727
E92000001,England,nation,19/10/2021,40957100,37641808,7.5,44630,894,733,104,1033383,44105,525,44630,0.043188247
E92000001,England,nation,18/10/2021,40913931,37621081,7.1,49257,896,703,95,1117014,48654,603,49257,0.04409703
E92000001,England,nation,17/10/2021,40871691,37601073,6.9,37502,828,695,104,1108278,37121,381,37502,0.03383808
E92000001,England,nation,16/10/2021,40863425,37585606,6.7,31639,743,681,97,850610,31301,338,31639,0.03719566
E92000001,England,nation,15/10/2021,40846616,37554113,6.2,36631,752,673,108,1011056,36254,377,36631,0.036230436
E92000001,England,nation,14/10/2021,40803059,37528303,5.8,39263,730,655,110,1100041,38782,481,39263,0.035692306
E92000001,England,nation,13/10/2021,40757775,37505087,5.4,40545,752,657,89,1192681,40094,451,40545,0.03399484
E92000001,England,nation,12/10/2021,40713592,37481627,5.1,40892,760,657,87,1020993,40395,497,40892,0.040051205
E92000001,England,nation,11/10/2021,40669069,37458988,4.8,43115,685,621,95,1138891,42656,459,43115,0.037857003
E92000001,England,nation,10/10/2021,40631020,37435918,4.5,31499,606,622,70,1080691,31160,339,31499,0.029147092
E92000001,England,nation,09/10/2021,40621257,37417977,4.4,27180,613,639,92,794963,26865,315,27180,0.03419027
E92000001,England,nation,08/10/2021,40603323,37384743,3.9,29848,619,647,96,970036,29495,353,29848,0.030769992
E92000001,England,nation,07/10/2021,40565214,37358138,3.5,32158,634,665,93,1083500,31790,368,32158,0.029679742
E92000001,England,nation,06/10/2021,40526396,37332353,3.2,32547,632,663,77,1181653,32176,371,32547,0.027543619
E92000001,England,nation,05/10/2021,40486659,37306602,2.9,32268,658,661,87,996557,31874,394,32268,0.032379483
E92000001,England,nation,04/10/2021,40447442,37282175,2.6,36476,627,632,82,1130106,36086,390,36476,0.032276618
E92000001,England,nation,03/10/2021,40413738,37258122,2.4,27137,577,639,74,1135198,26847,290,27137,0.023905081
E92000001,England,nation,02/10/2021,40403983,37240232,2.2,21873,549,630,75,796327,21655,218,21873,0.02746736
E92000001,England,nation,01/10/2021,40386816,37207761,1.9,24134,520,671,98,970601,23857,277,24134,0.024865006
E92000001,England,nation,30/09/2021,40354327,37179240,1.6,26809,552,672,81,1135571,26504,305,26809,0.023608387
E92000001,England,nation,29/09/2021,40319801,37148214,1.3,28688,625,671,86,1240269,28378,310,28688,0.023130466
E92000001,England,nation,28/09/2021,40287027,37117397,1.1,29627,596,681,80,1005986,29265,362,29627,0.029450708
E92000001,England,nation,27/09/2021,40255151,37087384,0.9,34595,617,685,80,1215534,34165,430,34595,0.028460742
E92000001,England,nation,26/09/2021,40230231,37058571,0.8,26814,535,689,68,1240377,26477,337,26814,0.021617621
E92000001,England,nation,25/09/2021,40221925,37036486,0.7,23389,520,723,92,841731,23118,271,23389,0.027786787
E92000001,England,nation,24/09/2021,40205620,36991344,0.5,25755,557,730,93,1017911,25427,328,25755,0.025301819
E92000001,England,nation,23/09/2021,40181021,36951198,0.3,28340,577,757,105,1160001,27940,400,28340,0.024431013
E92000001,England,nation,22/09/2021,40157949,36908453,0.2,28789,572,783,106,1210637,28435,354,28789,0.023780043
E92000001,England,nation,21/09/2021,40139043,36868093,0.1,30547,602,774,94,1006172,30181,366,30547,0.03035962
E92000001,England,nation,20/09/2021,40122971,36828614,0.1,32121,606,811,106,1187164,31714,407,32121,0.027056919
E92000001,England,nation,19/09/2021,40107753,36787125,0.1,24789,572,824,90,1275928,24479,310,24789,0.019428212
E92000001,England,nation,18/09/2021,40097835,36755960,0.1,20926,560,829,94,791517,20672,254,20926,0.02643784
E92000001,England,nation,17/09/2021,40076678,36688080,0.1,22375,540,844,127,975222,22113,262,22375,0.022943494
E92000001,England,nation,16/09/2021,40060270,36632137,0,22319,672,849,113,1128588,22040,279,22319,0.019776039
E92000001,England,nation,15/09/2021,40042425,36572937,0,22414,691,910,104,1267608,22148,266,22414,0.017682123
E92000001,England,nation,14/09/2021,40023978,36515913,0,22640,701,888,119,1022229,22343,297,22640,0.022147679
E92000001,England,nation,13/09/2021,40007508,36459523,0,25199,688,886,72,1251164,24869,330,25199,0.020140445
E92000001,England,nation,12/09/2021,39993053,36405154,0,17879,658,884,107,1182296,17643,236,17879,0.015122271
E92000001,England,nation,11/09/2021,39981822,36361595,0,16956,649,865,105,800408,16740,216,16956,0.021184196
E92000001,England,nation,10/09/2021,39958128,36273278,0,21031,680,898,110,1228132,20736,295,21031,0.017124381
E92000001,England,nation,09/09/2021,39937174,36193410,0,24440,790,887,132,1361885,24122,318,24440,0.017945715
E92000001,England,nation,08/09/2021,39916128,36105706,0,25660,900,896,116,1401534,25271,389,25660,0.018308511
E92000001,England,nation,07/09/2021,39896578,36029741,0,27938,801,885,126,1371738,27585,353,27938,0.020366863
E92000001,England,nation,06/09/2021,39878046,35957936,0,33135,831,909,121,1644919,32685,450,33135,0.020143849
E92000001,England,nation,05/09/2021,39860712,35887136,0,23457,691,878,118,1118691,23160,297,23457,0.020968257
E92000001,England,nation,04/09/2021,39845424,35826837,0,23409,752,880,112,829338,23140,269,23409,0.028226127
E92000001,England,nation,03/09/2021,39811985,35708572,0,28727,688,889,126,1407673,28365,362,28727,0.020407438
E92000001,England,nation,02/09/2021,39782531,35608930,0,30637,788,897,101,1338434,30230,407,30637,0.022890184
E92000001,England,nation,01/09/2021,39749848,35505108,0,31601,835,890,98,1210409,31217,384,31601,0.026107704
E92000001,England,nation,31/08/2021,39715888,35403382,0,33565,798,879,95,1094261,33122,443,33565,0.030673669
E92000001,England,nation,30/08/2021,39682433,35298411,0,24972,808,859,91,818238,24647,325,24972,0.030519238
E92000001,England,nation,29/08/2021,39667179,35245787,0,19151,701,850,106,785370,18908,243,19151,0.024384685
E92000001,England,nation,28/08/2021,39647345,35179938,0,20136,688,835,105,804796,19901,235,20136,0.025020005
E92000001,England,nation,27/08/2021,39609851,35061260,0,24251,749,874,107,978851,23952,299,24251,0.024774966
E92000001,England,nation,26/08/2021,39572531,34944583,0,26482,777,872,105,1035800,26116,366,26482,0.025566712
E92000001,England,nation,25/08/2021,39526888,34816158,0,27901,843,871,88,1017310,27545,356,27901,0.027426252
E92000001,England,nation,24/08/2021,39475293,34687600,0,28212,818,857,104,861055,27836,376,28212,0.032764458
E92000001,England,nation,23/08/2021,39428028,34563325,0,30333,831,845,98,901914,29948,385,30333,0.03363181
E92000001,England,nation,22/08/2021,39391290,34450330,0,22409,726,863,104,767351,22157,252,22409,0.029203064
E92000001,England,nation,21/08/2021,39359294,34353510,0,22602,757,858,91,727022,22340,262,22602,0.031088468
E92000001,England,nation,20/08/2021,39297382,34176549,0,25555,733,857,101,854252,25234,321,25555,0.02991506
E92000001,England,nation,19/08/2021,39246025,34028403,0,29080,824,835,94,916035,28676,404,29080,0.031745512
E92000001,England,nation,18/08/2021,39198551,33873227,0,31426,795,812,81,903519,30979,447,31426,0.034781781
E92000001,England,nation,17/08/2021,39159871,33725475,0,31095,832,825,97,851598,30626,469,31095,0.036513707
E92000001,England,nation,16/08/2021,39127330,33604552,0,30860,776,816,76,865128,30423,437,30860,0.035671022
E92000001,England,nation,15/08/2021,39099055,33487348,0,21279,719,800,74,757383,21018,261,21279,0.028095429
E92000001,England,nation,14/08/2021,39074240,33384928,0,21336,689,797,82,708746,21103,233,21336,0.030103874
E92000001,England,nation,13/08/2021,39033280,33206018,0,24991,694,793,90,884042,24670,321,24991,0.028269019
E92000001,England,nation,12/08/2021,39002930,33059460,0,27690,758,783,93,920463,27304,386,27690,0.030082687
E92000001,England,nation,11/08/2021,38968877,32893009,0,29134,747,777,81,945676,28778,356,29134,0.030807592
E92000001,England,nation,10/08/2021,38935672,32745234,0,27610,760,782,69,876871,27216,394,27610,0.031486958
E92000001,England,nation,09/08/2021,38908481,32623879,0,28292,665,762,72,894094,27877,415,28292,0.031643205
E92000001,England,nation,08/08/2021,38887511,32512501,0,20157,651,765,67,792907,19901,256,20157,0.025421645
E92000001,England,nation,07/08/2021,38868629,32416264,0,19957,630,760,85,750906,19678,279,19957,0.026577228
E92000001,England,nation,06/08/2021,38834857,32226173,0,24852,657,765,81,883129,24500,352,24852,0.028140849
E92000001,England,nation,05/08/2021,38808397,32085059,0,28125,693,770,90,922176,27757,368,28125,0.030498517
E92000001,England,nation,04/08/2021,38780868,31941676,0,28895,747,772,71,942007,28499,396,28895,0.03067387
E92000001,England,nation,03/08/2021,38753890,31808476,0,27061,680,780,66,829436,26696,365,27061,0.032625784
E92000001,England,nation,02/08/2021,38729022,31698573,0,26580,686,791,68,893300,26198,382,26580,0.029754842
E92000001,England,nation,01/08/2021,38706979,31605322,0,18714,645,769,75,762949,18472,242,18714,0.024528507
E92000001,England,nation,31/07/2021,38688006,31511591,0,18449,593,789,78,754082,18172,277,18449,0.024465509
E92000001,England,nation,30/07/2021,38654437,31324680,0,22110,650,785,96,943421,21789,321,22110,0.023435985
E92000001,England,nation,29/07/2021,38625559,31183017,0,25361,758,765,70,962928,25012,349,25361,0.026337379
E92000001,England,nation,28/07/2021,38593079,31038631,0,26925,728,748,72,1004302,26568,357,26925,0.026809665
E92000001,England,nation,27/07/2021,38562199,30906343,0,26026,816,738,59,911777,25650,376,26026,0.02854426
E92000001,England,nation,26/07/2021,38533704,30790189,0,26540,830,712,67,979203,26173,367,26540,0.027103675
E92000001,England,nation,25/07/2021,38507282,30682072,0,19657,836,675,65,896500,19405,252,19657,0.02192638
E92000001,England,nation,24/07/2021,38486725,30586662,0,20276,734,659,66,844466,20013,263,20276,0.02401044
E92000001,England,nation,23/07/2021,38447198,30403888,0,24586,725,625,74,1045783,24280,306,24586,0.023509657
E92000001,England,nation,22/07/2021,38411280,30248674,0,27711,827,612,66,1128333,27382,329,27711,0.024559239
E92000001,England,nation,21/07/2021,38373890,30092074,0,31676,783,567,45,1165865,31292,384,31676,0.027169526
E92000001,England,nation,20/07/2021,38336092,29946323,0,35948,805,544,49,1006565,35418,530,35948,0.035713541
E92000001,England,nation,19/07/2021,38302506,29821410,0,43401,752,543,70,1248733,42819,582,43401,0.034756029
E92000001,England,nation,18/07/2021,38271599,29712986,0,33163,698,512,57,1197160,32765,398,33163,0.027701393
E92000001,England,nation,17/07/2021,38243766,29606804,0,35280,622,514,44,871208,34904,376,35280,0.040495496
E92000001,England,nation,16/07/2021,38182651,29402104,0,51137,593,512,41,1075035,50518,619,51137,0.047567754
E92000001,England,nation,15/07/2021,38132389,29234092,0,57583,658,493,44,1293707,56823,760,57583,0.044510078
E92000001,England,nation,14/07/2021,38078845,29063331,0,50319,636,489,33,1348953,49652,667,50319,0.037302263
E92000001,England,nation,13/07/2021,38028931,28913537,0,43246,621,470,38,1041485,42656,590,43246,0.041523402
E92000001,England,nation,12/07/2021,37981378,28789414,0,40478,610,433,34,1263025,39958,520,40478,0.032048455
E92000001,England,nation,11/07/2021,37941126,28694272,0,27418,502,408,27,1251698,27133,285,27418,0.021904645
